DAY,TOKENID,PRICE,PRICE_USD
2023-05-09 19:00:00.000,4.111732224587826e+75,0.0008,1.479119829
2023-05-09 10:00:00.000,9.95024045392748e+76,0.0009,1.657735699
2023-05-09 06:00:00.000,9.71096754907319e+75,0.248,457.093970968
2023-05-09 06:00:00.000,9.568387947809359e+76,0.25,460.78021267
2023-05-09 05:00:00.000,1.8627925693320926e+76,0.0005,0.9223815085
2023-05-09 09:00:00.000,8.960718203180498e+76,0.0007,1.290502834
2023-05-11 12:00:00.000,4.935354849494517e+76,0.0025,4.565217673
2023-05-12 06:00:00.000,1.554675021376346e+76,0.0007,1.236723027
2023-05-12 16:00:00.000,2.624909900218897e+75,0.00075,1.330324694
2023-05-13 10:00:00.000,4.238993421122885e+76,0.00075,1.354399872
2023-05-13 08:00:00.000,8.640882493482466e+76,0.0013,2.34025675
2023-05-15 06:00:00.000,6.580276069868603e+76,0.53,968.501450622
2023-05-16 08:00:00.000,9.029530216011337e+76,0.39,706.8078507
2023-05-16 12:00:00.000,1.0388463862137487e+77,0.0009,1.631840591
2023-05-17 08:00:00.000,3.647203489146223e+76,0.00085,1.546116221
2023-03-22 10:00:00.000,7.648481192717019e+76,0.00035,0.6285706649
2023-03-22 20:00:00.000,6.673384088601136e+76,0.00035,0.6233196506
2023-03-22 15:00:00.000,8.406532045272797e+76,0.2,361.827211264
2023-03-22 15:00:00.000,7.29501022790765e+76,0.75,1356.852042239
2023-03-22 20:00:00.000,1.5683978070021388e+76,0.002,3.561826575
2023-03-22 20:00:00.000,6.47246224163284e+76,0.0013,2.315187274
2023-03-22 20:00:00.000,6.50071181973566e+76,0.002,3.561826575
2023-03-22 14:00:00.000,1.0763797015273697e+77,0.0003,0.5425310198
2023-03-22 10:00:00.000,1.1172996068275731e+77,0.00035,0.6285706649
2023-03-23 08:00:00.000,5.599349519247032e+76,0.00035,0.6178432227
2023-03-23 00:00:00.000,4.3795479212976556e+76,0.00035,0.6087584557
2023-03-25 15:00:00.000,6.201086635439425e+76,0.5,882.304970423
2023-03-25 15:00:00.000,1.009369360430558e+77,0.00035,0.6176134793
2023-03-25 06:00:00.000,1.6718260909926715e+75,0.00035,0.6143593627
2023-03-25 00:00:00.000,5.2635316592637883e+76,0.0003,0.5262405329
2023-03-26 18:00:00.000,7.636563422532668e+76,0.1,176.584020242
2023-03-26 18:00:00.000,4.6177043889832884e+76,0.18,317.851236435
2023-03-27 04:00:00.000,6.600539443709904e+76,0.0003,0.5301286137
2023-03-27 04:00:00.000,7.910972356388386e+76,0.00035,0.6184833826
2023-03-27 04:00:00.000,7.945370865508826e+76,0.00035,0.6184833826
2023-03-27 04:00:00.000,8.245972585547811e+76,0.00035,0.6184833826
2023-03-27 04:00:00.000,6.807075414404344e+75,0.00035,0.6184833826
2023-03-27 04:00:00.000,1.0756033466176967e+77,0.00035,0.6184833826
2023-03-27 09:00:00.000,5.7160660679102474e+76,0.00035,0.6135947792
2023-03-27 04:00:00.000,3.969588857343424e+75,0.0003,0.5301286137
2023-03-27 04:00:00.000,4.283381424077319e+76,0.0003,0.5301286137
2023-03-27 04:00:00.000,9.638155425199366e+76,0.00035,0.6184833826
2023-03-27 04:00:00.000,9.72485671145274e+76,0.0003,0.5301286137
2023-03-28 09:00:00.000,9.685921921730989e+76,0.00035,0.6044175822
2023-03-28 09:00:00.000,7.868797329571032e+76,0.00035,0.6044175822
2023-03-28 17:00:00.000,9.078415314182878e+76,0.00035,0.6103059576
2023-03-28 17:00:00.000,1.059574033816051e+77,0.00035,0.6103059576
2023-03-28 09:00:00.000,3.2647109204595194e+76,0.00035,0.6044175822
2023-03-28 09:00:00.000,1.6571500704908626e+76,0.00035,0.6044175822
2023-03-28 17:00:00.000,1.818874134330968e+76,0.00035,0.6103059576
2023-03-28 09:00:00.000,2.8489079330038586e+76,0.00035,0.6044175822
2023-03-28 17:00:00.000,1.0061197837453753e+77,0.00035,0.6103059576
2023-03-28 17:00:00.000,6.053288596567619e+76,0.00035,0.6103059576
2023-03-28 09:00:00.000,6.474482859172126e+76,0.00035,0.6044175822
2023-03-28 09:00:00.000,3.9602234206790906e+76,0.00035,0.6044175822
2023-03-28 17:00:00.000,3.9732247873391847e+76,0.00035,0.6103059576
2023-03-28 09:00:00.000,4.3944161840474166e+76,0.00035,0.6044175822
2023-03-28 17:00:00.000,4.667880651220779e+76,0.00035,0.6103059576
2023-03-28 09:00:00.000,5.4224064207577396e+76,0.00035,0.6044175822
2023-03-28 09:00:00.000,5.527821311632976e+76,0.00035,0.6044175822
2023-03-28 17:00:00.000,8.884250226319425e+76,0.00035,0.6103059576
2023-03-28 09:00:00.000,7.672673382526795e+76,0.00035,0.6044175822
2023-03-28 09:00:00.000,7.046814859490746e+76,0.00035,0.6044175822
2023-03-28 11:00:00.000,3.834000183786262e+76,0.002,3.442817028
2023-03-28 09:00:00.000,1.3338049368548095e+76,0.00035,0.6044175822
2023-03-28 09:00:00.000,1.3693735661646192e+76,0.00035,0.6044175822
2023-03-28 17:00:00.000,2.4470238630360505e+76,0.00035,0.6103059576
2023-03-28 09:00:00.000,3.175952969739205e+76,0.00035,0.6044175822
2023-03-28 09:00:00.000,3.4059889355554036e+76,0.0003,0.5180722133
2023-03-28 09:00:00.000,1.1286304645099222e+77,0.00035,0.6044175822
2023-03-28 09:00:00.000,1.141423595737926e+77,0.00035,0.6044175822
2023-03-28 09:00:00.000,1.0831529288428198e+77,0.00035,0.6044175822
2023-03-28 09:00:00.000,3.926128464658923e+76,0.00035,0.6044175822
2023-03-28 16:00:00.000,5.489325266979964e+76,0.00035,0.6099131519
2023-03-29 19:00:00.000,1.531260720999036e+76,0.00035,0.6293903396
2023-03-29 04:00:00.000,1.6644198445594416e+76,0.333333,593.733664398
2023-03-29 04:00:00.000,5.187140028444963e+76,0.0003,0.5343608323
2023-03-29 04:00:00.000,7.144889465885121e+76,0.0003,0.5343608323
2023-03-30 13:00:00.000,2.7164628994839288e+76,0.0003,0.5415719341
2023-03-30 14:00:00.000,1.0869150884158302e+77,0.0003,0.5422163612
2023-03-30 14:00:00.000,1.114208465529696e+77,0.0003,0.5422163612
2023-03-30 14:00:00.000,1.406803306409325e+76,0.0003,0.5422163612
2023-03-30 14:00:00.000,9.753762709705544e+76,0.0003,0.5422163612
2023-03-30 14:00:00.000,3.779480382914947e+76,0.0003,0.5422163612
2023-03-30 14:00:00.000,6.252003443219341e+76,0.0003,0.5422163612
2023-03-30 14:00:00.000,4.45722844458643e+76,0.0003,0.5422163612
2023-03-30 14:00:00.000,7.328477809891267e+76,0.00035,0.6325857547
2023-03-30 14:00:00.000,5.4951112787744157e+76,0.00035,0.6325857547
2023-03-30 14:00:00.000,6.138430371937442e+76,0.0003,0.5422163612
2023-03-31 23:00:00.000,4.9045323061259325e+76,0.0004,0.7309188952
2023-03-31 18:00:00.000,6.834619938818616e+76,0.0004,0.7321468381
2023-03-31 08:00:00.000,4.082523519516126e+76,0.5,899.74364912
2023-03-31 17:00:00.000,4.1366134423924734e+76,0.0004,0.7326233643
2023-03-31 23:00:00.000,3.310735713707901e+76,0.00038,0.6943729504
2023-03-31 20:00:00.000,3.600978063613399e+76,0.00035,0.6385563866
2023-04-01 01:00:00.000,2.6803769050897227e+76,0.0004,0.7297089437
2023-04-01 10:00:00.000,1.442262880362125e+75,2,3656.3784736
2023-04-01 15:00:00.000,1.1532939539943586e+77,0.035,63.969396186
2023-04-01 14:00:00.000,2.898880191693957e+76,0.0003,0.5490783156
2023-04-01 01:00:00.000,3.188259227398395e+76,0.0005,0.9121361796
2023-04-01 01:00:00.000,1.1043691992777358e+77,0.0013,2.371554067
2023-04-01 01:00:00.000,6.302910676327826e+76,0.0005,0.9121361796
2023-04-01 10:00:00.000,1.0425605569294881e+76,1,1828.1892368
2023-04-01 01:00:00.000,7.574392534038472e+75,0.001,1.824272359
2023-04-02 04:00:00.000,4.436545926975958e+76,0.0003,0.5444136653
2023-04-03 02:00:00.000,1.0946613903078704e+77,0.0013,2.328949966
2023-04-04 04:00:00.000,8.761372781219852e+75,0.0004,0.725100212
2023-04-04 03:00:00.000,6.626294759770296e+76,0.0003,0.5429714167
2023-04-04 04:00:00.000,5.81319385609406e+76,0.0004,0.725100212
2023-04-04 04:00:00.000,1.920077351150479e+76,0.0003,0.543825159
2023-04-04 04:00:00.000,2.7670547694928938e+76,0.0003,0.543825159
2023-04-04 04:00:00.000,9.254420599320716e+76,0.00038,0.6888452014
2023-04-04 04:00:00.000,9.327787469191488e+76,0.0003,0.543825159
2023-04-04 04:00:00.000,1.0302528850368235e+77,0.0003,0.543825159
2023-04-04 03:00:00.000,1.0754629265438038e+77,0.0003,0.5429714167
2023-04-04 04:00:00.000,1.1380603023086559e+77,0.0004,0.725100212
2023-04-04 04:00:00.000,1.1541881681235575e+77,0.0004,0.725100212
2023-04-05 12:00:00.000,9.538977579592831e+76,0.000299999,0.5734106652
2023-06-05 12:00:00.000,1.7930451569997427e+76,0.0008,1.492354279
2023-06-05 08:00:00.000,1.0757981334337459e+77,0.0005,0.9352573665
2023-06-05 12:00:00.000,1.0858653063567242e+77,0.0007,1.305809994
2023-06-05 12:00:00.000,6.32992885001308e+76,0.0005,0.9327214246
2023-06-05 12:00:00.000,5.2828660655734565e+76,0.0008,1.492354279
2023-06-05 12:00:00.000,3.696666608404843e+76,0.0007,1.305809994
2023-06-05 12:00:00.000,2.8073104648716892e+76,0.0007,1.305809994
2023-06-05 12:00:00.000,6.867433786551235e+76,0.0008,1.492354279
2023-06-05 12:00:00.000,7.441932541577867e+76,0.0008,1.492354279
2023-06-05 19:00:00.000,2.6796189973183314e+76,0.0008,1.451700564
2023-06-05 12:00:00.000,9.397100237359504e+76,0.0007,1.305809994
2023-06-05 12:00:00.000,9.303470408753726e+76,0.0008,1.492354279
2023-06-05 12:00:00.000,8.571323543993042e+76,0.0007,1.305809994
2023-06-05 15:00:00.000,7.85818024777446e+76,0.0012,2.241340428
2023-06-05 15:00:00.000,8.866669421333618e+76,0.0008,1.494226952
2023-06-05 21:00:00.000,9.570162438832395e+75,0.0009,1.625856761
2023-06-06 03:00:00.000,2.0132867078988226e+75,0.0012,2.167377818
2023-06-06 08:00:00.000,1.3588555076932916e+76,0.0012,2.176893606
2023-06-06 03:00:00.000,5.202852216767208e+76,0.00098,1.770025218
2023-06-06 04:00:00.000,6.4207707349546945e+75,0.0012,2.1760955
2023-06-07 09:00:00.000,1.0061212645869033e+77,0.001,1.877099793
2023-06-09 16:00:00.000,9.76796828851039e+75,0.0011,2.028963496
2023-06-19 10:00:00.000,6.486060863841009e+76,0.002,3.442506212
2023-06-19 10:00:00.000,7.997175399288704e+76,0.0011,1.893378417
2023-06-19 15:00:00.000,9.975517005711044e+76,0.001,1.727415471
2023-06-22 08:00:00.000,8.960915938767157e+76,0.001,1.910731876
2023-06-22 21:00:00.000,7.530908957371743e+76,0.002,3.770851838
2023-05-18 11:00:00.000,8.221240011602175e+76,0.0008,1.460674189
2023-05-18 11:00:00.000,1.1199701827709164e+77,0.0008,1.460674189
2023-05-18 11:00:00.000,6.445641905917302e+76,0.0008,1.460674189
2023-05-18 11:00:00.000,4.1605349284756965e+76,0.0008,1.460674189
2023-05-18 11:00:00.000,3.9922744824332055e+76,0.001,1.825842736
2023-05-18 11:00:00.000,2.0013409608769135e+76,0.0008,1.460674189
2023-05-18 11:00:00.000,1.8627925693320926e+76,0.001,1.825842736
2023-05-18 11:00:00.000,1.0349868524140473e+77,0.0008,1.460674189
2023-05-18 11:00:00.000,9.267264642218574e+76,0.0008,1.460674189
2023-05-19 11:00:00.000,2.404445619533361e+75,0.001,1.807865781
2023-05-19 11:00:00.000,2.624909900218897e+75,0.001,1.807865781
2023-05-19 05:00:00.000,3.026260111091319e+76,0.001,1.801953137
2023-05-19 11:00:00.000,6.797856260786645e+76,0.001,1.807865781
2023-05-19 11:00:00.000,7.240580933984904e+76,0.0015,2.711798671
2023-05-20 02:00:00.000,8.843089014693154e+76,0.005,9.045463654
2023-05-21 10:00:00.000,8.259055147606348e+76,0.0012,2.178912701
2023-05-22 01:00:00.000,6.850178146115806e+76,0.005,9.030660066
2023-11-03 22:00:00.000,7.919140150578195e+75,0.0005,0.9137561026
2023-11-10 12:00:00.000,7.449179761064527e+76,0.0005,1.045440629
2023-11-23 11:00:00.000,2.9781920112832265e+76,0.00075,1.5587935
2023-11-23 12:00:00.000,1.1015655574065654e+77,0.0006,1.243913507
2023-11-28 15:00:00.000,2.886774638295185e+75,0.0005,1.016408755
2023-12-03 21:00:00.000,2.7769713128039695e+76,0.0005,1.082620682
2023-12-03 21:00:00.000,9.520565612974365e+75,0.0004,0.8660965454
2023-12-03 14:00:00.000,9.520565612974365e+75,0.0005,1.077218873
2023-12-06 14:00:00.000,2.608964934465657e+76,0.0005,1.12965922
2023-12-16 17:00:00.000,5.230649276389927e+75,0.00049,1.103476387
2023-12-18 13:00:00.000,1.2388035401745596e+76,0.0005,1.064600823
2023-12-18 20:00:00.000,6.141193392547365e+74,0.0005,1.08308286
2023-12-20 18:00:00.000,2.712016236026555e+76,0.0005,1.118939699
2024-01-04 09:00:00.000,7.122907919247929e+76,0.00048,1.070700394
2024-01-07 12:00:00.000,9.106574787202061e+76,0.0006,1.339492955
2024-01-07 12:00:00.000,9.293527022412524e+76,0.0005,1.116244129
2024-01-07 13:00:00.000,9.438796459276016e+75,0.002,4.465181186
2024-01-07 14:00:00.000,9.978116277468138e+76,0.002,4.46562867
2024-01-07 13:00:00.000,9.962031491074411e+76,0.0012,2.679108712
2024-01-07 12:00:00.000,9.904960267537495e+76,0.0005,1.116244129
2024-01-07 13:00:00.000,9.780273211422674e+75,0.002,4.465181186
2024-01-07 13:00:00.000,1.1906176433175008e+76,0.0006,1.339554356
2024-01-07 13:00:00.000,4.8280298155633794e+76,0.002,4.465181186
2024-01-07 13:00:00.000,4.834389004901628e+76,0.002,4.465181186
2024-01-07 13:00:00.000,4.9985390883342377e+76,0.0008,1.786072475
2024-01-07 12:00:00.000,5.073369343801143e+76,0.0005,1.116244129
2024-01-07 12:00:00.000,5.879182295179533e+75,0.0005,1.116244129
2024-01-07 21:00:00.000,6.016439996621836e+76,0.00195,4.361980196
2024-01-07 12:00:00.000,6.576181040516458e+75,0.0005,1.116244129
2024-01-07 12:00:00.000,7.438124094356208e+76,0.0005,1.116244129
2024-01-07 12:00:00.000,7.602121114148496e+76,0.0006,1.339492955
2024-01-07 13:00:00.000,7.787914367157579e+76,0.001,2.232590593
2024-01-07 12:00:00.000,3.949264319434878e+76,0.0005,1.116244129
2024-01-07 12:00:00.000,8.694411747411962e+76,0.0005,1.116244129
2024-01-07 13:00:00.000,8.838971051568173e+76,0.002,4.465181186
2024-01-07 12:00:00.000,8.85934318850715e+75,0.0005,1.116244129
2024-01-07 12:00:00.000,1.1540981330916954e+77,0.0005,1.116244129
2024-01-07 13:00:00.000,1.0145422184450944e+77,0.0006,1.339554356
2024-01-07 13:00:00.000,1.0499364070406446e+77,0.001,2.232590593
2024-01-07 12:00:00.000,1.0986425358105387e+77,0.0005,1.116244129
2024-01-07 13:00:00.000,1.1539695184751878e+77,0.0006,1.339554356
2024-01-07 13:00:00.000,1.5557829613380318e+76,0.002,4.465181186
2024-01-07 12:00:00.000,1.9014115323769836e+76,0.0006,1.339492955
2024-01-07 13:00:00.000,1.9052752839693765e+75,0.0006,1.339554356
2024-01-07 12:00:00.000,2.690810350839575e+76,0.0005,1.116244129
2024-01-07 12:00:00.000,2.954543777060233e+75,0.00049,1.093919247
2024-01-07 14:00:00.000,3.311299725305829e+76,0.002,4.46562867
2024-01-07 12:00:00.000,3.3872661245201484e+76,0.0005,1.116244129
2024-01-07 12:00:00.000,3.540886678247654e+76,0.0005,1.116244129
2024-01-08 09:00:00.000,2.748037582490368e+76,0.0018,3.99051644
2024-01-08 11:00:00.000,2.059663577786552e+76,0.0018,3.993013973
2024-01-08 11:00:00.000,3.8920653784003706e+76,0.00195,4.325765137
2024-01-08 19:00:00.000,8.23597922236104e+76,0.0017,3.898959683
2024-01-08 09:00:00.000,5.012674803612288e+76,0.0018,3.99051644
2024-01-08 10:00:00.000,5.012674803612288e+76,0.0018,4.00926305
2024-01-08 10:00:00.000,4.1428699630968786e+76,0.0018,4.00926305
2024-01-08 09:00:00.000,4.1428699630968786e+76,0.0018,3.99051644
2024-01-09 13:00:00.000,6.937058689120627e+74,0.0016,3.631253683
2024-01-09 12:00:00.000,8.762756679896266e+76,0.001689,3.847456914
2024-01-12 09:00:00.000,9.284809047963987e+76,0.0013,3.37568528
2024-01-12 09:00:00.000,9.764927678155834e+76,0.0013,3.37568528
2024-01-12 07:00:00.000,2.55297935848995e+76,0.0013,3.366955123
2024-01-15 11:00:00.000,2.059663577786552e+76,0.0013,3.278492361
2024-01-15 11:00:00.000,3.988694159798389e+76,0.0013,3.278492361
2024-01-15 06:00:00.000,1.0283396847498532e+77,0.0012,3.006369411
2024-01-15 06:00:00.000,1.0500336562404956e+77,0.0013,3.256900195
2024-01-15 07:00:00.000,8.298791196468723e+76,0.0013,3.272185012
2024-01-15 11:00:00.000,8.56579652763888e+75,0.0013,3.278492361
2024-01-15 09:00:00.000,6.054124449204378e+76,0.0013,3.263881119
2024-01-15 06:00:00.000,6.759321751000875e+76,0.0013,3.256900195
2024-01-15 07:00:00.000,9.690037069461352e+76,0.0013,3.272185012
2024-01-15 23:00:00.000,8.56579652763888e+75,0.0013,3.285811368
2024-01-15 08:00:00.000,9.533921216589494e+76,0.0013,3.271625477
2024-01-16 02:00:00.000,1.0390303466361131e+77,0.0011,2.77564265
2024-01-16 06:00:00.000,8.741501422433463e+75,0.001277,3.230381755
2024-01-16 17:00:00.000,8.364733926107242e+76,0.0011,2.821834445
2024-01-17 13:00:00.000,8.741501422433463e+75,0.001278,3.254168421
2024-01-19 13:00:00.000,7.104617207903109e+76,0.00078,1.942289514
2024-01-20 05:00:00.000,9.960016353188315e+76,0.0006,1.491738457
2024-01-21 18:00:00.000,9.960016353188315e+76,0.0007,1.731423584
2024-01-21 12:00:00.000,9.960016353188315e+76,0.0008,1.978332084
2024-01-24 17:00:00.000,6.054124449204378e+76,0.0007,1.562442477
2024-01-24 17:00:00.000,6.759321751000875e+76,0.0007,1.562442477
2024-01-24 17:00:00.000,8.298791196468723e+76,0.0008,1.785648545
2024-01-28 21:00:00.000,1.0283396847498532e+77,0.0007,1.57361056
2024-02-06 14:00:00.000,9.284809047963987e+76,0.001,2.321678074
2024-02-06 14:00:00.000,9.764927678155834e+76,0.001,2.321678074
2024-02-06 15:00:00.000,9.764927678155834e+76,7e-7,0.001632573192
2024-02-06 14:00:00.000,9.284809047963987e+76,7e-7,0.001625174651
2024-02-06 13:00:00.000,7.602121114148496e+76,0.0007,1.625762024
2024-02-06 14:00:00.000,1.1906176433175008e+76,0.0007,1.625174651
2024-02-06 14:00:00.000,1.1160513907376806e+77,0.001,2.321678074
2024-02-06 15:00:00.000,1.1160513907376806e+77,7e-7,0.001632573192
2024-02-21 09:00:00.000,3.540886678247654e+76,0.0007,2.053761975
2024-02-24 00:00:00.000,7.773285051984591e+76,0.007,20.591165713
2024-02-29 14:00:00.000,8.239103946909776e+76,0.0012,4.168277114
2024-03-01 09:00:00.000,9.53637745131712e+76,0.0014,4.723458406
2024-03-09 20:00:00.000,5.2516629700842134e+76,0.0007,2.726142184
2024-03-20 22:00:00.000,5.4878296875119926e+75,0.0007,2.425709371
2023-04-10 14:00:00.000,6.84895426627796e+76,0.0003,0.5564817234
2023-04-11 22:00:00.000,1.0014041490122878e+77,0.00025,0.4739138584
2023-04-11 22:00:00.000,8.906639512175871e+76,0.0008,1.516524347
2023-04-11 22:00:00.000,7.445489542302857e+76,0.0004,0.7582621735
2023-04-11 22:00:00.000,5.35068030323042e+76,0.00025,0.4739138584
2023-04-11 21:00:00.000,5.231811913256297e+76,0.00025,0.4739426546
2023-04-12 22:00:00.000,9.581055332297521e+76,0.0003,0.5724989223
2023-04-12 17:00:00.000,9.031705959667634e+76,0.00025,0.4790781345
2023-04-12 17:00:00.000,9.573382855709801e+76,0.00025,0.4790781345
2023-04-12 16:00:00.000,1.7526355727898147e+76,0.00024,0.4618232599
2023-04-12 03:00:00.000,1.236822043893448e+75,0.0003,0.5668364256
2023-04-12 17:00:00.000,1.1390180233097412e+77,0.00025,0.4790781345
2023-04-12 03:00:00.000,5.92288490155913e+76,0.0003,0.5668364256
2023-04-12 03:00:00.000,6.46029154704156e+76,0.0003,0.5668364256
2023-04-12 17:00:00.000,6.015903296861396e+76,0.00025,0.4790781345
2023-04-12 03:00:00.000,4.490135774647262e+76,0.0003,0.5668364256
2023-04-12 03:00:00.000,3.7973985356022724e+76,0.0003,0.5668364256
2023-04-12 17:00:00.000,3.7749938726990715e+76,0.0003,0.5748937614
2023-04-12 17:00:00.000,6.708016454425441e+76,0.00025,0.4790781345
2023-07-30 12:00:00.000,6.979540659220961e+76,0.00085,1.592079018
2023-08-01 16:00:00.000,1.4183470511956973e+76,0.0009,1.646514843
2023-08-03 13:00:00.000,1.0880804840899887e+77,0.0008555,1.571373913
2023-08-04 10:00:00.000,5.171554382891584e+76,0.0008555,1.569822779
2023-08-04 06:00:00.000,3.738020273549732e+76,0.0011,2.015658856
2023-09-11 19:00:00.000,9.19161961503882e+76,0.0006,0.9357901805
2023-09-12 18:00:00.000,2.2601612130310875e+76,0.0006,0.9600891209
2023-09-16 18:00:00.000,4.38011815471356e+75,0.0006,0.9813220551
2023-09-17 20:00:00.000,1.0342638147181759e+77,0.0006,0.9723392109
2023-09-23 21:00:00.000,6.043123912884328e+76,0.001,1.592700794
2023-09-23 23:00:00.000,7.574392534038472e+75,0.0005,0.7962989006
2023-09-23 21:00:00.000,1.1043691992777358e+77,0.0005,0.796350397
2023-09-23 21:00:00.000,7.372159612612681e+76,0.002,3.185401588
2023-09-24 08:00:00.000,6.302910676327826e+76,0.0005,0.7959142463
2023-09-30 20:00:00.000,5.749132028003117e+76,0.0005,0.8385880909
2023-10-04 13:00:00.000,7.812972622366612e+76,0.0005,0.8227236624
2023-10-08 11:00:00.000,3.324184969074619e+76,0.0005,0.812802438
2023-10-13 14:00:00.000,4.6198885098201015e+75,0.001,0.001202933224
2023-10-25 17:00:00.000,1.0391281330228665e+76,0.0005,0.9056764139
2023-04-25 13:00:00.000,3.860999346599833e+76,0.00018,0.3284544953
2023-04-25 06:00:00.000,2.5337105876738265e+76,0.6,1099.519704275
2023-04-25 06:00:00.000,2.5337105876738265e+76,0.85,1557.65291439
2023-04-25 09:00:00.000,1.1410110983770599e+77,0.7,1271.652139391
2023-04-25 06:00:00.000,1.0684385023614429e+77,0.123,225.401539376
2023-04-25 12:00:00.000,5.777836453362124e+76,0.025,45.464480776
2023-04-25 10:00:00.000,8.619085136591682e+76,0.22,399.570042416
2023-04-25 10:00:00.000,7.533544171543181e+76,0.618,1122.428573697
2023-04-25 10:00:00.000,6.580276069868603e+76,0.35,635.679612935
2023-04-25 11:00:00.000,5.777836453362124e+76,0.00018,0.3265813514
2023-04-25 10:00:00.000,4.1655141764145976e+76,0.3467,629.686062299
2023-04-25 09:00:00.000,3.903612688835782e+76,0.28,508.660855756
2023-04-25 09:00:00.000,8.794259842890178e+76,0.36,653.992528829
2023-04-25 03:00:00.000,8.990647045646599e+76,0.67,1231.227931245
2023-04-25 05:00:00.000,8.990647045646599e+76,1,1832.870379575
2023-04-26 05:00:00.000,6.580276069868603e+76,0.39467,735.271856014
2023-04-26 09:00:00.000,9.22434803234835e+76,0.0003,0.5581949785
2023-04-26 09:00:00.000,8.044011034223708e+76,0.0003,0.5581949785
2023-04-26 05:00:00.000,8.794259842890178e+76,0.388,722.845618196
2023-04-26 03:00:00.000,7.533544171543181e+76,0.68,1271.767613985
2023-04-26 09:00:00.000,8.211485362236503e+76,0.00018,0.3349169871
2023-04-26 09:00:00.000,1.2114877681786079e+76,0.0003,0.5581949785
2023-04-26 07:00:00.000,1.3182145915455175e+76,0.33,617.593425947
2023-04-26 09:00:00.000,2.0395719277276978e+76,0.0003,0.5581949785
2023-04-26 09:00:00.000,4.7146495370657446e+76,0.0003,0.5581949785
2023-04-26 09:00:00.000,3.0360261054634582e+75,0.0003,0.5581949785
2023-04-26 03:00:00.000,4.1655141764145976e+76,0.411,768.671307865
2023-04-26 03:00:00.000,1.0772347722177499e+77,0.11,205.727114027
2023-04-26 08:00:00.000,6.350506584431607e+76,0.00018,0.3355722811
2023-04-26 09:00:00.000,1.0594771972103201e+77,0.00018,0.3349169871
2023-04-26 03:00:00.000,1.1410110983770599e+77,0.7687,1437.658477751
2023-04-26 09:00:00.000,1.1535080875399095e+76,0.0003,0.5581949785
2023-04-26 03:00:00.000,9.71096754907319e+75,0.19,355.346833319
2023-04-27 15:00:00.000,8.257314465786105e+76,0.00018,0.3392514573
2023-04-27 03:00:00.000,4.374248820759521e+75,0.456,864.88187008
2023-04-27 06:00:00.000,4.374248820759521e+75,0.56,1067.693461986
2023-04-27 06:00:00.000,4.521863606334115e+76,0.4,762.638187133
2023-04-27 05:00:00.000,4.9119583571640774e+76,0.1,190.195350116
2023-04-27 05:00:00.000,6.0553014877877e+76,0.1,190.195350116
2023-04-27 03:00:00.000,6.719141220570864e+76,0.65,1232.835999018
2023-04-27 15:00:00.000,6.912971592861893e+76,0.00018,0.3392514573
2023-04-27 21:00:00.000,7.52605294618295e+76,0.00018,0.3456534134
2023-04-27 03:00:00.000,4.374248820759521e+75,0.3,569.001230316
2023-04-27 10:00:00.000,1.0591884178621905e+77,0.8523,1606.942815618
2023-04-27 10:00:00.000,1.1214412729311027e+77,0.8,1508.335389528
2023-04-27 18:00:00.000,1.146512237484713e+77,0.00018,0.3411790381
2023-04-27 03:00:00.000,2.5337105876738265e+76,0.55,1043.168922246
2023-04-27 03:00:00.000,2.8565344586173043e+76,0.48,910.401968505
2023-04-27 05:00:00.000,9.568387947809359e+76,0.1,190.195350116
2023-05-25 02:00:00.000,6.32992885001308e+76,0.0013,2.333897782
2023-05-26 21:00:00.000,1.805115859280148e+76,0.0012,2.202166598
2023-05-28 18:00:00.000,3.8002357810562866e+76,0.0009,1.659329135
2023-05-28 13:00:00.000,1.1256205111835701e+77,0.001,1.844733479
2023-05-29 11:00:00.000,6.867433786551235e+76,0.0008,1.522556283
2023-05-29 15:00:00.000,4.633514208916108e+76,0.0008,1.519962343
2024-04-01 13:00:00.000,3.975486540272722e+76,0.0007,2.478301562
2024-05-08 21:00:00.000,5.499786103543466e+75,0.0006,1.798113708
2024-05-31 01:00:00.000,9.86055613691005e+76,0.0007,2.62339
﻿
