DAY,TOKENID,PRICE,PRICE_USD
2023-11-25 07:00:00.000,7.837740838670738e+76,0.02,41.670592064
2023-11-25 10:00:00.000,7.740575702672234e+76,0.0229,47.784836424
2023-11-25 05:00:00.000,8.099400179748286e+76,0.024,50.069287718
2023-11-25 05:00:00.000,8.332743171118762e+76,0.02,41.724406431
2023-11-25 21:00:00.000,8.735601721319866e+76,0.022,45.759230601
2023-11-25 22:00:00.000,8.721878400685918e+76,0.023,47.858932153
2023-11-25 08:00:00.000,8.709578965110446e+76,0.02,41.679866286
2023-11-25 16:00:00.000,8.697624605147181e+76,0.022,45.674425033
2023-11-25 17:00:00.000,8.657747936032538e+76,0.022,45.639019559
2023-11-25 08:00:00.000,8.519761929070234e+76,0.02,41.679866286
2023-11-25 08:00:00.000,8.48099853516661e+76,0.02,41.679866286
2023-11-25 08:00:00.000,8.383922043038332e+76,0.02,41.679866286
2023-11-25 06:00:00.000,8.360264973362303e+75,0.02,41.698539828
2023-11-25 08:00:00.000,8.348173353446665e+76,0.02,41.679866286
2023-11-25 06:00:00.000,8.339827726483678e+75,0.02,41.698539828
2023-11-25 23:00:00.000,8.316619107018622e+76,0.0228,47.492355509
2023-11-25 08:00:00.000,8.208666758385782e+76,0.02,41.679866286
2023-11-25 08:00:00.000,8.17418866919117e+76,0.0199,41.471466955
2023-11-25 07:00:00.000,8.117141754336873e+76,0.02,41.670592064
2023-11-25 08:00:00.000,8.101798287908544e+76,0.023,47.931846229
2023-11-25 13:00:00.000,8.752769866731974e+76,0.0238,49.241928895
2023-11-25 13:00:00.000,8.962757092758541e+75,0.0238,49.241928895
2023-11-25 08:00:00.000,8.928375242627463e+76,0.02,41.679866286
2023-11-25 06:00:00.000,2.734032571255579e+76,0.02,41.698539828
2023-11-25 08:00:00.000,2.8021109061141492e+76,0.023,47.931846229
2023-11-25 07:00:00.000,2.8190781994309175e+76,0.02,41.670592064
2023-11-25 06:00:00.000,2.909909457893076e+76,0.02,41.698539828
2023-11-25 08:00:00.000,3.121448492323898e+76,0.02,41.679866286
2023-11-25 06:00:00.000,2.6848577868608143e+75,0.02,41.698539828
2023-11-25 00:00:00.000,1.3077726807867024e+76,0.026,54.039195011
2023-11-25 05:00:00.000,1.3778338174910006e+76,0.024,50.069287718
2023-11-25 10:00:00.000,1.4012927374901873e+76,0.023,47.993503832
2023-11-25 07:00:00.000,1.405687561938596e+76,0.02,41.670592064
2023-11-25 08:00:00.000,1.4313620316012964e+76,0.0199,41.471466955
2023-11-25 08:00:00.000,1.4514947938371682e+76,0.023,47.931846229
2023-11-25 21:00:00.000,1.4698645080845586e+76,0.0228,47.423202623
2023-11-25 10:00:00.000,1.4867250859108657e+76,0.0229,47.784836424
2023-11-25 07:00:00.000,1.496016320903485e+76,0.02,41.670592064
2023-11-25 07:00:00.000,1.5644147502266572e+76,0.02,41.670592064
2023-11-25 06:00:00.000,2.230460552355388e+76,0.02,41.698539828
2023-11-25 07:00:00.000,2.3297308321999077e+75,0.02,41.670592064
2023-11-25 16:00:00.000,2.201783082534953e+76,0.022,45.674425033
2023-11-25 08:00:00.000,2.5836473919471247e+76,0.02,41.679866286
2023-11-25 23:00:00.000,1.6753181607246097e+76,0.0228,47.492355509
2023-11-25 07:00:00.000,1.6991508543201994e+76,0.02,41.670592064
2023-11-25 05:00:00.000,1.745936971506372e+76,0.03,62.586609647
2023-11-25 10:00:00.000,1.7844943362977718e+76,0.0229,47.784836424
2023-11-25 06:00:00.000,1.8076121611190002e+76,0.02,41.698539828
2023-11-25 08:00:00.000,1.8931494050200787e+76,0.0199,41.471466955
2023-11-25 21:00:00.000,2.0607721233791596e+76,0.0228,47.423202623
2023-11-25 06:00:00.000,2.140552815225012e+76,0.02,41.698539828
2023-11-25 06:00:00.000,2.1631779902273506e+76,0.02,41.698539828
2023-11-25 06:00:00.000,3.5527504763686736e+75,0.02,41.698539828
2023-11-25 04:00:00.000,3.532980000363013e+76,0.025,52.124195549
2023-11-25 08:00:00.000,3.515152437886875e+76,0.02,41.679866286
2023-11-25 06:00:00.000,3.471741233081033e+76,0.02,41.698539828
2023-11-25 10:00:00.000,3.869767728272917e+76,0.0229,47.784836424
2023-08-01 15:00:00.000,8.68573044962468e+75,6.715,12307.4371025
2023-04-25 16:00:00.000,6.254234850155832e+76,10,18123.180830381
2023-11-27 10:00:00.000,7.626363101509881e+76,0.0284,58.103880826
2023-11-27 11:00:00.000,7.547782564399147e+76,0.0284,58.217108664
2023-11-27 01:00:00.000,7.442588572671344e+76,0.1,206.532746397
2023-11-27 00:00:00.000,5.844019832942156e+76,0.045,93.384670821
